Frame,Sub Frame,Phone_RX,Phone_RY,Phone_RZ,Phone_TX,Phone_TY,Phone_TZ,Robot_RX,Robot_RY,Robot_RZ,Robot_TX,Robot_TY,Robot_TZ
1001,0,-7.09437,-89.2913,5.07416,-83.3702,1571.1,1173.1,70.8911,72.1812,-61.3475,-123.655,1467.12,67.5851
1002,0,-7.11905,-89.3539,5.08651,-83.4742,1571.12,1173.12,70.9213,72.3103,-61.3662,-123.674,1467.15,67.5973
1003,0,-7.16471,-89.3587,5.06167,-83.6142,1571.13,1173.14,70.8586,72.1161,-61.3117,-123.639,1467.1,67.5894
1004,0,-7.12829,-89.3997,5.00788,-83.7084,1571.11,1173.11,70.8775,72.1943,-61.3363,-123.65,1467.12,67.5963
1005,0,-7.09076,-89.3774,4.93142,-83.771,1571.12,1173.17,70.8936,72.2168,-61.3403,-123.653,1467.12,67.5905
1006,0,-7.09704,-89.4356,5.03953,-83.846,1571.01,1173.14,70.9024,72.2629,-61.3392,-123.652,1467.13,67.571
1007,0,-7.08124,-89.4182,5.01779,-83.9156,1570.97,1173.15,70.8912,72.1903,-61.3405,-123.655,1467.13,67.6039
1008,0,-7.04331,-89.3751,4.9788,-83.9694,1570.94,1173.17,70.8948,72.2086,-61.3507,-123.647,1467.13,67.5856
1009,0,-6.93576,-89.4033,4.8682,-84.0155,1570.91,1173.14,70.8848,72.1773,-61.3336,-123.655,1467.12,67.5899
1010,0,-6.96038,-89.2909,4.86694,-84.0789,1570.87,1173.23,70.8923,72.1961,-61.3312,-123.649,1467.13,67.5966
1011,0,-6.93306,-89.2235,4.78398,-84.1557,1570.83,1173.29,70.8955,72.1652,-61.3276,-123.648,1467.12,67.6084
1012,0,-6.84409,-89.2301,4.65539,-84.1959,1570.83,1173.33,70.8991,72.196,-61.326,-123.655,1467.13,67.5906
1013,0,-6.79262,-89.1789,4.57653,-84.2449,1570.76,1173.44,70.8644,72.1715,-61.3229,-123.652,1467.12,67.6034
1014,0,-6.84486,-89.1466,4.62158,-84.2573,1570.71,1173.67,70.885,72.168,-61.3465,-123.657,1467.13,67.6097
1015,0,-6.88279,-89.1599,4.644,-84.2568,1570.71,1173.88,70.8631,72.2005,-61.3749,-123.663,1467.12,67.5717
1016,0,-7.00012,-89.2612,4.8372,-84.2779,1570.58,1174.09,70.8899,72.1883,-61.3305,-123.651,1467.12,67.5986
1017,0,-7.14781,-89.3779,5.12158,-84.2889,1570.42,1174.28,70.881,72.2199,-61.3481,-123.668,1467.14,67.601
1018,0,-7.22395,-89.3865,5.21483,-84.3001,1570.32,1174.55,70.8868,72.207,-61.3496,-123.664,1467.14,67.5955
1019,0,-7.298,-89.3936,5.32584,-84.264,1570.21,1174.92,70.895,72.1775,-61.3454,-123.648,1467.13,67.6111
1020,0,-7.4484,-89.3126,5.49744,-84.248,1570.11,1175.34,70.8767,72.1653,-61.3393,-123.667,1467.11,67.581
1021,0,-7.5373,-89.3032,5.57824,-84.2026,1570.02,1175.69,70.8508,72.0657,-61.3013,-123.617,1467.1,67.5785
1022,0,-7.58121,-89.2812,5.57747,-84.1674,1570,1175.98,70.8846,72.179,-61.3384,-123.646,1467.12,67.5924
1023,0,-7.62208,-89.2844,5.61919,-84.096,1569.94,1176.26,70.8847,72.1995,-61.3578,-123.651,1467.13,67.6015
1024,0,-7.65606,-89.2711,5.61759,-84.0397,1569.87,1176.49,70.906,72.2199,-61.3449,-123.655,1467.13,67.5727
1025,0,-7.69427,-89.2134,5.62684,-83.954,1569.8,1176.75,70.8922,72.2113,-61.3262,-123.653,1467.12,67.5869
1026,0,-7.71228,-89.149,5.60404,-83.8615,1569.71,1176.95,70.9149,72.2221,-61.343,-123.654,1467.14,67.6081
1027,0,-7.69347,-89.0799,5.57297,-83.7269,1569.6,1177.13,70.8982,72.2299,-61.3402,-123.655,1467.14,67.5794
1028,0,-7.64808,-88.9926,5.55839,-83.5697,1569.48,1177.26,70.8777,72.1756,-61.3469,-123.647,1467.12,67.5885
1029,0,-7.6071,-88.9729,5.62383,-83.3473,1569.32,1177.42,70.8823,72.1622,-61.322,-123.646,1467.12,67.5993
1030,0,-7.53832,-88.949,5.60599,-83.1946,1569.14,1177.49,70.8827,72.2039,-61.3432,-123.652,1467.14,67.5972
1031,0,-7.48332,-88.9652,5.68716,-83.006,1568.93,1177.62,70.8768,72.1661,-61.3414,-123.658,1467.13,67.6134
1032,0,-7.40961,-89.0402,5.70833,-82.8271,1568.78,1177.66,70.8972,72.206,-61.3354,-123.663,1467.13,67.5809
1033,0,-7.4084,-89.0834,5.76614,-82.7038,1568.65,1177.71,70.8877,72.1848,-61.33,-123.649,1467.12,67.5807
1034,0,-7.38297,-89.1249,5.79777,-82.5958,1568.53,1177.71,70.8763,72.1865,-61.3515,-123.659,1467.11,67.5828
1035,0,-7.37084,-89.2182,5.85887,-82.4803,1568.41,1177.71,70.8858,72.1749,-61.3429,-123.644,1467.13,67.5966
1036,0,-7.35555,-89.2943,5.92827,-82.3565,1568.28,1177.69,70.8944,72.2017,-61.334,-123.661,1467.13,67.5864
1037,0,-7.4354,-89.3067,6.0427,-82.304,1568.16,1177.71,70.8969,72.2083,-61.3469,-123.658,1467.13,67.5844
1038,0,-7.43071,-89.3772,6.10209,-82.2149,1568.06,1177.67,70.8964,72.1775,-61.3325,-123.648,1467.12,67.6071
1039,0,-7.49162,-89.4368,6.17066,-82.1147,1567.97,1177.65,70.9091,72.3293,-61.3639,-123.691,1467.16,67.5983
1040,0,-7.50514,-89.4944,6.19984,-82.0345,1567.88,1177.58,70.8984,72.221,-61.3351,-123.653,1467.13,67.5796
1041,0,-7.51127,-89.4967,6.20803,-81.9777,1567.78,1177.51,70.8842,72.2234,-61.3564,-123.649,1467.14,67.5898
1042,0,-7.37582,-89.5594,6.02695,-81.8945,1567.75,1177.35,70.8782,72.1801,-61.3249,-123.658,1467.11,67.5704
1043,0,-7.4494,-89.5091,6.06967,-81.8595,1567.64,1177.3,70.8844,72.1857,-61.3376,-123.642,1467.13,67.5974
1044,0,-7.43818,-89.4539,6.00754,-81.7929,1567.55,1177.28,70.8962,72.2128,-61.3478,-123.655,1467.13,67.5976
1045,0,-7.41771,-89.3819,5.92771,-81.7516,1567.46,1177.18,70.8884,72.193,-61.331,-123.662,1467.13,67.6055
1046,0,-7.42211,-89.3727,5.89239,-81.7251,1567.34,1177.1,70.8713,72.1767,-61.3465,-123.663,1467.13,67.5922
1047,0,-7.38117,-89.3712,5.88618,-81.6705,1567.21,1176.96,70.8852,72.1944,-61.3676,-123.647,1467.12,67.5755
1048,0,-7.3605,-89.3194,5.80922,-81.5895,1567.1,1176.91,70.8939,72.1924,-61.3272,-123.633,1467.11,67.5786
1049,0,-7.32639,-89.3557,5.80135,-81.5166,1566.97,1176.76,70.8955,72.1975,-61.3489,-123.638,1467.11,67.5716
1050,0,-7.28086,-89.3707,5.7514,-81.4281,1566.84,1176.63,70.8865,72.1822,-61.3339,-123.654,1467.14,67.6088
1051,0,-7.43759,-89.4772,6.025,-81.4212,1566.54,1176.42,70.8877,72.1788,-61.3371,-123.648,1467.13,67.5851
1052,0,-7.48897,-89.3929,6.11115,-81.3916,1566.34,1176.33,70.8938,72.2133,-61.3527,-123.657,1467.14,67.596
1053,0,-7.38071,-89.4647,6.0096,-81.2471,1566.2,1176.13,70.8875,72.2038,-61.3504,-123.652,1467.13,67.5848
1054,0,-7.34007,-89.4736,6.02812,-81.1402,1566.02,1176.03,70.8876,72.195,-61.3398,-123.649,1467.13,67.593
1055,0,-7.302,-89.5482,6.02554,-81.0281,1565.87,1175.89,70.8929,72.1811,-61.341,-123.655,1467.12,67.5837
1056,0,-7.26035,-89.5118,5.99953,-80.9573,1565.72,1175.85,70.8502,72.0989,-61.3204,-123.636,1467.1,67.5983
1057,0,-7.18143,-89.5936,5.92992,-80.8708,1565.62,1175.75,70.874,72.1655,-61.3545,-123.659,1467.12,67.6001
1058,0,-7.17013,-89.5864,5.90937,-80.8175,1565.53,1175.72,70.8693,72.1362,-61.3199,-123.634,1467.1,67.5953
1059,0,-7.15678,-89.5915,5.86823,-80.786,1565.48,1175.68,70.9051,72.222,-61.342,-123.654,1467.14,67.5935
1060,0,-7.15321,-89.5986,5.87292,-80.761,1565.42,1175.72,70.8832,72.1938,-61.3531,-123.661,1467.11,67.5811
1061,0,-7.17747,-89.5989,5.8499,-80.7644,1565.4,1175.73,70.8797,72.1935,-61.3643,-123.654,1467.14,67.5919
1062,0,-7.21579,-89.6287,5.84027,-80.7923,1565.38,1175.74,70.8774,72.1923,-61.3364,-123.655,1467.12,67.606
1063,0,-7.26135,-89.6503,5.84011,-80.8032,1565.39,1175.78,70.8901,72.1904,-61.3322,-123.657,1467.13,67.6106
1064,0,-7.30056,-89.6779,5.85041,-80.8121,1565.38,1175.79,70.8627,72.128,-61.2957,-123.644,1467.1,67.5717
1065,0,-7.32857,-89.7442,5.89482,-80.8184,1565.35,1175.79,70.8852,72.1919,-61.3439,-123.652,1467.12,67.586
1066,0,-7.32794,-89.7606,5.86283,-80.8449,1565.34,1175.73,70.8926,72.1864,-61.3289,-123.655,1467.11,67.5822
1067,0,-7.34999,-89.7865,5.88393,-80.8565,1565.32,1175.66,70.8878,72.2092,-61.3511,-123.646,1467.13,67.5894
1068,0,-7.41684,-89.7845,5.95203,-80.8589,1565.29,1175.65,70.888,72.1924,-61.3546,-123.662,1467.13,67.5797
1069,0,-7.39111,-89.8022,5.96179,-80.8516,1565.23,1175.57,70.8996,72.173,-61.3484,-123.645,1467.12,67.6025
1070,0,-7.37322,-89.7774,5.92071,-80.8852,1565.2,1175.51,70.8895,72.1863,-61.3428,-123.655,1467.13,67.5952
1071,0,-7.3625,-89.7701,5.90356,-80.8923,1565.16,1175.42,70.8794,72.1865,-61.3305,-123.647,1467.12,67.596
1072,0,-7.34028,-89.7351,5.83848,-80.9273,1565.15,1175.32,70.8594,72.0884,-61.3178,-123.634,1467.1,67.5866
1073,0,-7.30664,-89.7324,5.8046,-80.9218,1565.12,1175.26,70.8939,72.1794,-61.321,-123.654,1467.13,67.5962
1074,0,-7.28384,-89.7356,5.78109,-80.9261,1565.11,1175.22,70.9017,72.2062,-61.3506,-123.66,1467.13,67.602
1075,0,-7.29151,-89.6923,5.77267,-80.9461,1565.07,1175.18,70.903,72.2074,-61.3459,-123.659,1467.12,67.5669
1076,0,-7.25612,-89.719,5.76709,-80.8875,1565.06,1175.11,70.8776,72.1848,-61.3363,-123.661,1467.12,67.5998
1077,0,-7.24678,-89.6889,5.75725,-80.8725,1565.04,1175.08,70.8705,72.1664,-61.338,-123.657,1467.12,67.6011
1078,0,-7.18063,-89.7121,5.75695,-80.7921,1564.98,1174.98,70.9085,72.224,-61.3316,-123.641,1467.14,67.5834
1079,0,-7.08382,-89.7775,5.74105,-80.6945,1564.94,1174.89,70.8929,72.1919,-61.3279,-123.653,1467.12,67.5975
1080,0,-7.0825,-89.7366,5.7998,-80.6353,1564.87,1174.87,70.8866,72.18,-61.3505,-123.655,1467.13,67.6065
1081,0,-6.99698,-89.7639,5.779,-80.5434,1564.82,1174.79,70.8845,72.1766,-61.3342,-123.657,1467.11,67.5805
1082,0,-6.95166,-89.7562,5.77989,-80.4874,1564.78,1174.74,70.8933,72.1803,-61.3464,-123.654,1467.12,67.5802
1083,0,-6.93121,-89.7323,5.78114,-80.449,1564.75,1174.7,70.8937,72.1918,-61.3501,-123.658,1467.13,67.5985
1084,0,-6.88237,-89.7404,5.74827,-80.4269,1564.72,1174.63,70.8887,72.1896,-61.3401,-123.637,1467.13,67.5965
1085,0,-6.91032,-89.6594,5.76412,-80.4593,1564.72,1174.61,70.8695,72.1778,-61.3447,-123.648,1467.13,67.5875
1086,0,-6.86197,-89.6416,5.71314,-80.4516,1564.7,1174.55,70.896,72.1657,-61.3373,-123.652,1467.14,67.6031
1087,0,-6.833,-89.622,5.6795,-80.4509,1564.69,1174.49,70.8856,72.2157,-61.3309,-123.654,1467.13,67.5884
1088,0,-6.81743,-89.6053,5.67274,-80.456,1564.69,1174.46,70.8903,72.2388,-61.3562,-123.65,1467.12,67.581
1089,0,-6.81859,-89.5855,5.73527,-80.4048,1564.68,1174.49,70.9114,72.2263,-61.3413,-123.655,1467.13,67.5722
1090,0,-6.79546,-89.5839,5.77423,-80.3513,1564.66,1174.47,70.9019,72.2098,-61.3551,-123.654,1467.13,67.5933
1091,0,-6.80918,-89.5785,5.84222,-80.3139,1564.65,1174.51,70.8982,72.2148,-61.3625,-123.648,1467.14,67.5968
1092,0,-6.83323,-89.6003,5.90444,-80.2978,1564.63,1174.48,70.8619,72.096,-61.3118,-123.642,1467.11,67.5884
1093,0,-6.80789,-89.6578,5.93083,-80.307,1564.61,1174.42,70.8992,72.1963,-61.3383,-123.653,1467.13,67.6013
1094,0,-6.80869,-89.6685,5.92864,-80.3453,1564.6,1174.38,70.8993,72.2163,-61.3348,-123.665,1467.13,67.5724
1095,0,-6.79819,-89.6707,5.94353,-80.3898,1564.59,1174.32,70.871,72.1673,-61.3451,-123.651,1467.12,67.5908
1096,0,-6.78943,-89.6748,5.92976,-80.4615,1564.58,1174.23,70.9063,72.2035,-61.3528,-123.651,1467.12,67.5834
1097,0,-6.74498,-89.7118,5.82697,-80.579,1564.6,1174.06,70.8831,72.1797,-61.3394,-123.657,1467.12,67.5965
1098,0,-6.7427,-89.6652,5.8009,-80.6687,1564.61,1174.02,70.9081,72.1905,-61.3458,-123.653,1467.14,67.6182
1099,0,-6.72226,-89.6444,5.77834,-80.7614,1564.61,1173.96,70.8793,72.1971,-61.3393,-123.651,1467.13,67.6053
1100,0,-6.71163,-89.5962,5.73581,-80.8579,1564.59,1173.91,70.8993,72.1893,-61.3576,-123.646,1467.12,67.5879
1101,0,-6.62529,-89.633,5.65387,-80.9308,1564.58,1173.8,70.8762,72.1941,-61.3446,-123.65,1467.11,67.5762
1102,0,-6.67563,-89.5579,5.69417,-81.0366,1564.55,1173.8,70.8683,72.1837,-61.3544,-123.657,1467.12,67.5966
1103,0,-6.67095,-89.5421,5.68958,-81.1155,1564.54,1173.8,70.8769,72.1687,-61.3418,-123.65,1467.13,67.6011
1104,0,-6.68046,-89.5706,5.72877,-81.2019,1564.48,1173.8,70.9128,72.2141,-61.3317,-123.653,1467.13,67.6008
1105,0,-6.59811,-89.6054,5.63844,-81.286,1564.45,1173.74,70.8997,72.2102,-61.3432,-123.654,1467.12,67.5868
1106,0,-6.68336,-89.5583,5.72354,-81.4053,1564.43,1173.82,70.9021,72.1852,-61.3378,-123.656,1467.12,67.597
1107,0,-6.6822,-89.544,5.7106,-81.5568,1564.38,1173.87,70.8812,72.1925,-61.3476,-123.65,1467.13,67.5842
1108,0,-6.68166,-89.581,5.67577,-81.6702,1564.38,1173.92,70.8995,72.2085,-61.3555,-123.657,1467.11,67.5739
1109,0,-6.71949,-89.5503,5.67516,-81.8406,1564.34,1173.98,70.8363,72.0952,-61.326,-123.634,1467.09,67.5796
1110,0,-6.72894,-89.4975,5.65006,-82.0032,1564.32,1174.06,70.9093,72.1857,-61.3526,-123.653,1467.13,67.5896
1111,0,-6.74683,-89.4363,5.65051,-82.1845,1564.28,1174.16,70.8913,72.1966,-61.3503,-123.648,1467.13,67.5976
1112,0,-6.75487,-89.3874,5.59902,-82.3727,1564.27,1174.21,70.8948,72.1981,-61.3249,-123.656,1467.13,67.6116
1113,0,-6.85414,-89.2693,5.63909,-82.6457,1564.2,1174.31,70.8924,72.2069,-61.3512,-123.66,1467.12,67.5846
1114,0,-6.8774,-89.2591,5.61367,-82.832,1564.16,1174.37,70.8897,72.1909,-61.3316,-123.642,1467.11,67.5808
1115,0,-6.94899,-89.2472,5.64716,-83.0152,1564.15,1174.53,70.8656,72.1738,-61.3423,-123.656,1467.12,67.5957
1116,0,-6.97805,-89.2848,5.66501,-83.2052,1564.1,1174.61,70.8759,72.1634,-61.3491,-123.64,1467.12,67.5967
1117,0,-7.00466,-89.3165,5.65854,-83.3743,1564.07,1174.68,70.8853,72.1818,-61.3346,-123.656,1467.11,67.5878
1118,0,-6.98493,-89.3942,5.63153,-83.5091,1564.03,1174.72,70.9078,72.2313,-61.3425,-123.666,1467.13,67.5899
1119,0,-7.0509,-89.4172,5.68397,-83.7,1563.92,1174.8,70.9069,72.2009,-61.3267,-123.649,1467.1,67.5968
1120,0,-7.03385,-89.474,5.67231,-83.8174,1563.84,1174.83,70.9006,72.1952,-61.3265,-123.655,1467.12,67.5937
1121,0,-7.14538,-89.4201,5.75047,-84.026,1563.71,1174.96,70.8946,72.1737,-61.3435,-123.643,1467.11,67.5963
1122,0,-7.01729,-89.443,5.53696,-84.14,1563.69,1174.95,70.8931,72.212,-61.3426,-123.665,1467.1,67.5789
1123,0,-6.92825,-89.5458,5.49394,-84.2432,1563.56,1174.9,70.9016,72.2071,-61.3523,-123.65,1467.12,67.5901
1124,0,-7.01471,-89.4411,5.57064,-84.4205,1563.42,1175.01,70.8871,72.1797,-61.3323,-123.645,1467.13,67.6066
1125,0,-6.96638,-89.44,5.54952,-84.5319,1563.29,1175.01,70.9016,72.2042,-61.3463,-123.658,1467.13,67.6007
1126,0,-6.93122,-89.3894,5.50246,-84.6759,1563.17,1175.02,70.9101,72.2031,-61.3554,-123.656,1467.13,67.5928
1127,0,-6.87561,-89.3334,5.46142,-84.8128,1563.03,1175.01,70.8954,72.1931,-61.339,-123.65,1467.13,67.6097
1128,0,-6.84183,-89.3594,5.45685,-84.9368,1562.89,1174.99,70.8858,72.1743,-61.3311,-123.665,1467.11,67.5898
1129,0,-6.81535,-89.3805,5.46729,-85.0704,1562.74,1174.97,70.9003,72.1701,-61.3328,-123.648,1467.11,67.5976
1130,0,-6.76698,-89.3192,5.40014,-85.2089,1562.65,1175.07,70.9052,72.1841,-61.347,-123.653,1467.12,67.6006
1131,0,-6.7558,-89.3521,5.4059,-85.3567,1562.54,1175.08,70.8958,72.1607,-61.3484,-123.649,1467.12,67.5953
1132,0,-6.77455,-89.3521,5.434,-85.5367,1562.45,1175.14,70.8925,72.1835,-61.3554,-123.657,1467.13,67.5916
1133,0,-6.85082,-89.2986,5.49663,-85.7507,1562.33,1175.21,70.9296,72.2229,-61.3379,-123.662,1467.12,67.5958
1134,0,-6.81563,-89.3494,5.45872,-85.8736,1562.27,1175.21,70.8606,72.161,-61.3471,-123.659,1467.11,67.5948
1135,0,-6.99579,-89.2797,5.61999,-86.064,1562.14,1175.29,70.9065,72.1801,-61.3522,-123.651,1467.12,67.6006
1136,0,-6.94249,-89.3699,5.59301,-86.248,1562.01,1175.18,70.9033,72.1813,-61.3477,-123.663,1467.12,67.5717
1137,0,-7.0188,-89.187,5.59062,-86.5292,1561.92,1175.21,70.934,72.3109,-61.3641,-123.69,1467.15,67.6099
1138,0,-6.81741,-89.2742,5.36374,-86.6834,1561.87,1175.01,70.8886,72.1903,-61.3485,-123.67,1467.11,67.5916
1139,0,-6.76591,-89.2469,5.26967,-86.9234,1561.76,1174.82,70.8526,72.0788,-61.3365,-123.645,1467.1,67.5962
1140,0,-6.70354,-89.2233,5.14154,-87.1811,1561.68,1174.64,70.9089,72.1976,-61.3447,-123.665,1467.11,67.5781
1141,0,-6.85692,-89.3856,5.48212,-87.4266,1561.36,1174.37,70.8974,72.1938,-61.3573,-123.662,1467.12,67.5732
1142,0,-6.79768,-89.4489,5.4236,-87.6326,1561.25,1174.16,70.8455,72.0935,-61.3242,-123.645,1467.08,67.5855
1143,0,-6.76564,-89.5189,5.40563,-87.8546,1561.14,1174,70.8807,72.1671,-61.3545,-123.662,1467.12,67.6079
1144,0,-6.78948,-89.5969,5.44809,-88.0772,1561.02,1173.89,70.92,72.2208,-61.3469,-123.668,1467.13,67.5847
1145,0,-6.82484,-89.6299,5.51863,-88.2698,1560.91,1173.82,70.9093,72.2121,-61.3606,-123.68,1467.11,67.5758
1146,0,-6.87932,-89.7489,5.658,-88.43,1560.79,1173.75,70.897,72.1699,-61.3376,-123.669,1467.11,67.6026
1147,0,-6.93791,-89.8146,5.77793,-88.6244,1560.65,1173.7,70.8889,72.2049,-61.3433,-123.663,1467.12,67.5839
1148,0,-6.96541,-89.9323,5.85015,-88.7864,1560.55,1173.6,70.8934,72.1751,-61.3585,-123.672,1467.12,67.5752
1149,0,-6.94626,-90.0863,5.8756,-88.9478,1560.45,1173.48,70.868,72.1793,-61.3478,-123.67,1467.11,67.5903
1150,0,-6.99407,-90.0921,5.9352,-89.1323,1560.33,1173.45,70.8833,72.2094,-61.3711,-123.663,1467.12,67.5788
1151,0,-6.9949,-90.1003,5.92076,-89.2889,1560.24,1173.4,70.908,72.1706,-61.3611,-123.666,1467.12,67.5837
1152,0,-7.00373,-90.0721,5.96523,-89.4317,1560.1,1173.4,70.8837,72.1918,-61.3639,-123.679,1467.12,67.5921
1153,0,-6.95263,-90.0719,6.00069,-89.4797,1559.95,1173.38,70.8873,72.1698,-61.3651,-123.672,1467.12,67.5809
1154,0,-6.94403,-89.8803,6.00558,-89.6786,1559.79,1173.41,70.883,72.1918,-61.3604,-123.671,1467.12,67.5881
1155,0,-6.86508,-89.7196,5.93135,-89.7939,1559.63,1173.39,70.8657,72.1776,-61.3565,-123.656,1467.12,67.5908
1156,0,-6.70873,-89.6107,5.76372,-89.8703,1559.5,1173.3,70.8921,72.1953,-61.3594,-123.663,1467.12,67.573
1157,0,-6.64295,-89.4509,5.71853,-89.9631,1559.33,1173.3,70.876,72.163,-61.3727,-123.652,1467.1,67.5599
1158,0,-6.58921,-89.3637,5.64664,-90.0762,1559.19,1173.2,70.8961,72.1931,-61.3722,-123.664,1467.12,67.5769
1159,0,-6.51456,-89.2967,5.61819,-90.1392,1559.03,1173.13,70.9221,72.213,-61.3544,-123.684,1467.12,67.5913
1160,0,-6.48532,-89.2328,5.61197,-90.2372,1558.88,1173.06,70.9011,72.1936,-61.3766,-123.675,1467.12,67.5891
1161,0,-6.44936,-89.2271,5.66797,-90.2884,1558.7,1173.03,70.9157,72.2083,-61.354,-123.674,1467.11,67.5719
1162,0,-6.41769,-89.2094,5.66675,-90.3987,1558.56,1172.89,70.9036,72.1803,-61.3694,-123.667,1467.12,67.5832
1163,0,-6.40126,-89.2901,5.74155,-90.4215,1558.4,1172.79,70.8845,72.1636,-61.3483,-123.676,1467.11,67.5911
1164,0,-6.35973,-89.3497,5.76414,-90.4264,1558.23,1172.71,70.9221,72.2102,-61.3604,-123.674,1467.12,67.5967
1165,0,-6.26563,-89.4149,5.73791,-90.4616,1558.08,1172.62,70.8933,72.2066,-61.3524,-123.682,1467.1,67.5802
1166,0,-6.22639,-89.4991,5.79597,-90.455,1557.92,1172.52,70.9077,72.1787,-61.3605,-123.667,1467.11,67.5895
1167,0,-6.19564,-89.5643,5.80671,-90.481,1557.83,1172.46,70.9024,72.1875,-61.3597,-123.684,1467.1,67.5829
1168,0,-6.14238,-89.6869,5.67962,-90.5244,1557.83,1172.19,70.904,72.2261,-61.3459,-123.68,1467.1,67.5642
1169,0,-6.12129,-89.7451,5.65904,-90.5564,1557.76,1172.12,70.9004,72.176,-61.3562,-123.681,1467.11,67.5827
1170,0,-6.14624,-89.7873,5.69676,-90.5802,1557.65,1172.08,70.8984,72.2124,-61.3775,-123.686,1467.1,67.5796
1171,0,-6.1268,-89.764,5.67622,-90.58,1557.58,1172.07,70.8994,72.2061,-61.3732,-123.686,1467.11,67.5728
1172,0,-6.10934,-89.7593,5.66844,-90.5922,1557.47,1172.02,70.8889,72.2302,-61.3832,-123.697,1467.11,67.5633
1173,0,-6.05426,-89.7229,5.6564,-90.5568,1557.36,1171.96,70.8821,72.2126,-61.3692,-123.714,1467.09,67.5728
1174,0,-6.16426,-89.5888,5.76305,-90.5793,1557.24,1172.01,70.9052,72.24,-61.3525,-123.692,1467.11,67.5518
1175,0,-6.10017,-89.565,5.70485,-90.564,1557.13,1171.93,70.899,72.2069,-61.3848,-123.7,1467.09,67.5512
1176,0,-6.03929,-89.5194,5.59302,-90.5751,1557.05,1171.87,70.8917,72.2149,-61.3781,-123.695,1467.12,67.5658
1177,0,-6.02226,-89.4737,5.53377,-90.597,1556.96,1171.8,70.8906,72.2394,-61.379,-123.7,1467.1,67.5471
1178,0,-5.98862,-89.4899,5.48994,-90.5631,1556.84,1171.74,70.8896,72.2071,-61.3748,-123.702,1467.11,67.5773
1179,0,-5.9806,-89.5219,5.49438,-90.5392,1556.72,1171.66,70.8852,72.2088,-61.3877,-123.712,1467.11,67.5596
1180,0,-5.94781,-89.5037,5.47135,-90.4982,1556.57,1171.63,70.8785,72.2081,-61.3647,-123.705,1467.1,67.5506
1181,0,-5.93579,-89.5685,5.48615,-90.4662,1556.43,1171.54,70.8974,72.1996,-61.3866,-123.698,1467.1,67.5517
1182,0,-5.91392,-89.6221,5.53184,-90.3628,1556.26,1171.47,70.8979,72.2405,-61.3839,-123.711,1467.11,67.5511
1183,0,-5.87318,-89.6442,5.5766,-90.2745,1556.08,1171.45,70.9007,72.2549,-61.3804,-123.701,1467.1,67.5387
1184,0,-5.85191,-89.6835,5.62665,-90.1757,1555.93,1171.47,70.8699,72.1684,-61.3719,-123.697,1467.1,67.5458
1185,0,-5.82896,-89.6274,5.64516,-90.1346,1555.79,1171.51,70.8772,72.215,-61.3766,-123.702,1467.1,67.5575
1186,0,-5.81726,-89.6766,5.63828,-90.0684,1555.66,1171.56,70.9194,72.2466,-61.3647,-123.712,1467.11,67.5324
1187,0,-5.81919,-89.6298,5.65554,-90.0127,1555.55,1171.65,70.8966,72.1998,-61.3708,-123.701,1467.11,67.5508
1188,0,-5.80696,-89.606,5.60192,-89.98,1555.45,1171.73,70.9052,72.2247,-61.3833,-123.704,1467.1,67.5534
1189,0,-5.81075,-89.582,5.59879,-89.9542,1555.35,1171.8,70.8968,72.2162,-61.3719,-123.7,1467.1,67.539
1190,0,-5.83342,-89.5427,5.62919,-89.9262,1555.21,1171.86,70.8971,72.2235,-61.3826,-123.709,1467.11,67.5435
1191,0,-5.83805,-89.5124,5.64685,-89.8487,1555.1,1171.96,70.8814,72.1994,-61.3768,-123.705,1467.09,67.552
1192,0,-5.85841,-89.5155,5.7306,-89.7906,1554.93,1171.98,70.8985,72.2491,-61.3933,-123.712,1467.1,67.5457
1193,0,-5.71863,-89.436,5.51117,-89.7128,1554.89,1172.04,70.8799,72.2111,-61.3956,-123.698,1467.09,67.5266
1194,0,-5.7459,-89.3997,5.5804,-89.6344,1554.73,1172.17,70.8957,72.2509,-61.3856,-123.712,1467.11,67.5623
1195,0,-5.73809,-89.3584,5.61098,-89.5722,1554.6,1172.26,70.9023,72.2381,-61.3795,-123.706,1467.1,67.5464
1196,0,-5.75071,-89.3342,5.66088,-89.5042,1554.48,1172.34,70.9001,72.2319,-61.3864,-123.715,1467.1,67.5547
1197,0,-5.76517,-89.3316,5.70059,-89.4812,1554.37,1172.39,70.8542,72.1654,-61.373,-123.692,1467.08,67.5373
1198,0,-5.80632,-89.3567,5.78496,-89.427,1554.25,1172.46,70.9137,72.2361,-61.3817,-123.696,1467.11,67.5534
1199,0,-5.8364,-89.3603,5.85394,-89.4063,1554.13,1172.54,70.9097,72.2599,-61.3873,-123.709,1467.11,67.5472
1200,0,-5.88026,-89.3671,5.88127,-89.3905,1554.04,1172.57,70.9007,72.2565,-61.3977,-123.715,1467.12,67.54
1201,0,-5.90791,-89.412,5.93954,-89.376,1553.92,1172.57,70.8952,72.2173,-61.3767,-123.701,1467.1,67.5484
1202,0,-5.93457,-89.4752,5.98534,-89.3601,1553.82,1172.54,70.892,72.2079,-61.3809,-123.705,1467.1,67.5488
1203,0,-5.94624,-89.478,5.99241,-89.3601,1553.72,1172.54,70.9081,72.214,-61.4092,-123.71,1467.11,67.5517
